1/4/2015 7:00,94.35,64.5,44.25,51.67375,63,65.18325
1/4/2015 8:00,99.94075,72.75,47.75,55.8925,75.5,68.92175
1/4/2015 9:00,102.17175,77.875,49,57.49225,75.25,75.411
1/4/2015 10:00,105.50825,79.125,57.75,60.70125,82,87.445
1/4/2015 11:00,102.1775,76.5625,55.75,61.57125,79,85.74025
1/4/2015 12:00,99.69175,78.875,55.25,58.1015,81,84.7265
1/4/2015 13:00,99.19375,82.625,53,58.18075,79.5,82.11475
1/4/2015 14:00,99.59325,79.625,53,59.7785,78.5,79.997
1/4/2015 15:00,102.025,78.375,52,60.15625,75.75,85.16075
1/4/2015 16:00,102.343,73.875,55.75,59.293,75.5,79.54975
1/4/2015 17:00,102.525,67.5,53.75,56.5915,73.5,78.75225
1/4/2015 18:00,97.775,62.5625,50,51.7775,63.75,74.38675
1/4/2015 19:00,96.575,60.375,47.5,49.94425,57.25,69.41375
1/4/2015 20:00,92.15,53.5,45.75,46.82325,55,67.1655
1/4/2015 21:00,89.575,47.1875,44,46.8135,52.75,66.691
1/4/2015 22:00,88.725,45.5,43,45.0995,51.75,65.05
1/4/2015 23:00,87.925,41.875,42.5,44.918,51,64.2905
1/5/2015 0:00,87.825,40.4375,42.75,44.621,50.5,63.958
1/5/2015 1:00,87.525,40.5,42.75,44.805,49,64.46175
1/5/2015 2:00,86.55,40,42,44.2225,49.5,63.96875
1/5/2015 3:00,87.8,40.9375,43,45.24325,50.25,63.72075
1/5/2015 4:00,88.175,38.9375,42.25,44.77725,49.25,63.2285
1/5/2015 5:00,87.8,40.8125,42.5,44.38675,48.5,63.45375
1/5/2015 6:00,89.625,43.5625,42.5,45.835,50,64.75825
1/5/2015 7:00,91.425,50.0625,42.75,44.71975,51,64.01325
1/5/2015 8:00,93.28275,49.9375,42.75,46.84875,51.5,64.6975
1/5/2015 9:00,91.70475,51,43,45.92575,51.5,66.2065
1/5/2015 10:00,90.457,49.5,43.75,45.1735,53,67.7315
1/5/2015 11:00,89.97475,49.75,45.75,47.66525,53.75,66.2895
1/5/2015 12:00,89.408,49.875,46,46.668,54.5,66.78675
1/5/2015 13:00,91.925,50.875,45.5,46.38475,56,66.5145
1/5/2015 14:00,91.8465,50.75,46,48.07025,55.25,66.54775
1/5/2015 15:00,91.16725,51.6875,46.5,49.3125,55.75,68.03
1/5/2015 16:00,93.24875,49.8125,46,49.0195,56,64.77825
1/5/2015 17:00,94.225,51.25,46.25,49.5,56.25,66.36675
1/5/2015 18:00,93.7,51.6875,46.5,48.97375,56,66.606
1/5/2015 19:00,92.05,49.8125,46.5,48.53225,54.5,65.8975
1/5/2015 20:00,91.475,44.625,44,47.95975,54,63.87025
1/5/2015 21:00,89.325,41.75,43,47.174,52.75,63.16125
1/5/2015 22:00,89.05,41.625,43.25,44.19625,52,63.1775
1/5/2015 23:00,87.925,41.6875,41.75,45.90225,52,62.6665
1/6/2015 0:00,88.025,41.1875,42.5,44.95225,52,62.65575
1/6/2015 1:00,86.75,42.625,42,44.8965,51,61.68375
1/6/2015 2:00,87.625,40.375,42.75,47.04575,50.75,62.1355
1/6/2015 3:00,86.525,41.9375,42.25,45.51675,51.25,62.19675
1/6/2015 4:00,87.125,39.4375,42,45.128,51,62.92475
1/6/2015 5:00,87.9,41.875,41.75,45.0165,50.5,61.18625
1/6/2015 6:00,90.75,38.875,42,45.00475,52.75,62.81525
1/6/2015 7:00,90.375,40.4375,42.5,45.76375,53,61.98925
1/6/2015 8:00,92.275,40.5625,42.5,44.962,53,62.10225
1/6/2015 9:00,92.46075,40.875,42.25,44.88475,53,64.161
1/6/2015 10:00,91.98975,40.5625,42.75,45.7725,53.5,63.81775
1/6/2015 11:00,90.76525,40.6875,43.5,45.996,51.25,64.079
1/6/2015 12:00,89.43,42.4375,43.5,46.78325,51.25,64.325
1/6/2015 13:00,92.2215,40.5625,44.5,46.2295,52.75,64.98225
1/6/2015 14:00,93.60675,43,44.75,46.85925,52.75,63.8325
1/6/2015 15:00,93.33675,44.5,45.25,47.293,54,64.32925
1/6/2015 16:00,92.9425,44,45,48.89075,54,65.26825
1/6/2015 17:00,93.325,45.9375,45,49.621,55,65.19175
1/6/2015 18:00,93.425,43.9375,45.5,47.8195,54.75,65.335
1/6/2015 19:00,92.15,45.1875,45.25,45.84075,51.75,64.66625
1/6/2015 20:00,89.2,44.4375,44.25,46.366,51.5,63.4405
1/6/2015 21:00,89.925,42.6875,43.75,46.339,52,64.223
1/6/2015 22:00,88.425,43.4375,43.25,44.833,54,63.80175
1/6/2015 23:00,88.775,43.875,43,45.40425,51.75,66.93275
1/7/2015 0:00,86.375,42.8125,42.5,45.80975,50.25,60.70625
1/7/2015 1:00,87.625,42.25,41.75,43.65025,50,61.95875
1/7/2015 2:00,88.175,42.75,42,44.416,49.25,62.467
1/7/2015 3:00,87,41.5625,42.25,44.41025,49.5,60.71375
1/7/2015 4:00,87,41.3125,42.5,43.94525,49,61.2195
1/7/2015 5:00,87.275,42.8125,42.25,44.7725,49,61.68825
1/7/2015 6:00,95.525,51.4375,43.25,49.17175,54.25,62.2325
1/7/2015 7:00,98.3,74.375,47.25,52.89275,69.25,67.38825
1/7/2015 8:00,104.98275,88.9375,55,60.67775,75.25,77.09575
1/7/2015 9:00,112.23475,92.6875,62,69.4355,83.5,91.925
1/7/2015 10:00,113.33175,100.1875,69.5,73.9755,86.5,93.59025
1/7/2015 11:00,112.82975,101,72.25,72.7715,85,95.236
1/7/2015 12:00,113.721,99.125,70.25,70.19925,83.25,91.692
1/7/2015 13:00,110.53125,95.5625,69,69.8545,86.25,91.5485
1/7/2015 14:00,111.912,100.375,72.5,71.377,83.25,92.805
1/7/2015 15:00,113.83125,98,71.25,73.9705,88,94.737
1/7/2015 16:00,113.63175,95.5,69.75,73.464,86,97.944
1/7/2015 17:00,109.9,87.6875,66.5,71.549,82.5,87.589
1/7/2015 18:00,105.875,78.625,60.25,60.70775,70.5,83.90175
1/7/2015 19:00,102.75,72.5625,55.25,54.13775,64.25,77.6925
1/7/2015 20:00,94.325,62.5,51.75,48.17575,61.25,72.23925
1/7/2015 21:00,92.025,56.0625,51,49.088,58.5,70.73975
1/7/2015 22:00,88.05,48,50.75,48.12675,56.75,68.755
1/7/2015 23:00,88.075,46.1875,50.5,49.0215,56.25,67.243
1/8/2015 0:00,88.3,46.375,50.25,46.8135,54.75,67.50625
1/8/2015 1:00,87.775,44.1875,48.5,46.96,55,66.74225
1/8/2015 2:00,86.15,47.4375,49,48.18175,53.75,67.26225
1/8/2015 3:00,87.4,44.8125,48,46.82925,54.25,70.74625
1/8/2015 4:00,88.175,47,48.5,47.0925,54.25,66.4885
1/8/2015 5:00,88.275,46.5,47.75,46.56075,54.75,65.418
1/8/2015 6:00,96.575,53.75,49,49.98025,55.5,67.73975
1/8/2015 7:00,97.675,74.875,53.25,56.96975,75.25,71.55575
1/8/2015 8:00,107.50575,86.9375,61,63.87025,79.75,80.38325
1/8/2015 9:00,113.4365,94.0625,66.75,72.711,85,94.794
1/8/2015 10:00,107.74025,97.25,74.25,75.75075,89.75,89.8085
1/8/2015 11:00,105.407,95.6875,78.75,74.79225,90.75,93.3785
1/8/2015 12:00,102.34125,94.875,73.5,71.53,83.5,88.852
1/8/2015 13:00,102.982,100.6875,76.25,71.7815,87.75,90.51075
1/8/2015 14:00,103.2975,107.625,74,70.0645,83.25,91.88575
1/8/2015 15:00,105.3365,96.3125,74.5,72.23625,82,91.32025
1/8/2015 16:00,106.24475,93.5625,76.5,73.56425,83.25,98.61675
1/8/2015 17:00,109.12875,90.0625,74.25,69.7385,82.75,89.996
1/8/2015 18:00,105.35,84.3125,68.5,63.244,73.75,86.04275
1/8/2015 19:00,102.225,75.5625,63.25,58.455,66.75,78.94225
1/8/2015 20:00,95.85,68.625,57.75,53.7785,63.25,75.48
1/8/2015 21:00,92.275,52.375,55.25,50.09375,59.25,73.861
1/8/2015 22:00,89.475,49.9375,55,49.0185,57.5,71.99225
1/8/2015 23:00,89.85,48.625,53,49.67,56.5,69.87075
1/9/2015 0:00,88.8,46.75,54.5,47.1035,57,70.15675
1/9/2015 1:00,88.175,46.625,53,46.415,55.5,67.89375
1/9/2015 2:00,87.05,45.5,53.5,47.82225,56,68.4235
1/9/2015 3:00,87.7,45.0625,53.75,48.2315,56.5,67.6145
1/9/2015 4:00,89.95,45.25,52.75,45.7275,56,66.9155
1/9/2015 5:00,88.925,46.5625,53.5,46.11825,56.75,68.15325
1/9/2015 6:00,96.975,56.3125,54.5,49.50675,62.75,66.735
1/9/2015 7:00,98.4,77.375,58.25,55.11025,75.5,72.94425
1/9/2015 8:00,106.13275,88.3125,64.5,61.3645,80.25,83.22875
1/9/2015 9:00,113.829,96.75,71.25,66.6365,88.75,91.40225
1/9/2015 10:00,113.245,102.75,75,73.211,91.25,103.4535
1/9/2015 11:00,110.94025,105.3125,81,72.28825,90,105.879
1/9/2015 12:00,110.828,99.3125,77.25,69.9745,88.25,98.798
1/9/2015 13:00,108.515,100.375,79.5,71.38975,91,99.22275
1/9/2015 14:00,110.73425,106.25,74.25,71.47725,87.75,97.367
1/9/2015 15:00,109.193,102.75,75.25,72.7345,84.75,96.285
1/9/2015 16:00,110.743,98.5625,73.5,74.25575,84,95.356
1/9/2015 17:00,109.775,88.6875,71.75,71.81275,84.5,102.86625
1/9/2015 18:00,105.625,78.125,67.75,60.5955,72.5,86.65025
1/9/2015 19:00,102.625,74.75,63.5,50.7305,66.75,80.28075
1/9/2015 20:00,96.15,67.5625,61,48.92875,63,77.19375
1/9/2015 21:00,93.425,52.6875,58.75,47.96975,61.25,73.98325
1/9/2015 22:00,89.1,49.1875,56.75,46.52525,59.25,71.23475
1/9/2015 23:00,88.975,48,55.25,46.50225,57.75,69.44325
1/10/2015 0:00,89.075,46.9375,55.25,44.58575,57.25,67.87025
1/10/2015 1:00,88.675,45.8125,55,43.84075,56,69.61575
1/10/2015 2:00,88.3,46.4375,54.75,44.49125,56.25,68.3495
1/10/2015 3:00,87.675,46.625,55,45.59,56.25,67.86625
1/10/2015 4:00,88.3,45.375,55,43.27325,55.25,67.9655
1/10/2015 5:00,88.675,46.6875,54.5,44.123,55.75,68.27225
1/10/2015 6:00,96.975,53.625,55.25,47.006,59.5,69.19025
1/10/2015 7:00,97.775,75.5625,58.75,55.76275,74.75,74.71125
1/10/2015 8:00,105.25,83.25,64.75,60.40125,78.25,84.88075
1/10/2015 9:00,115.13125,91.6875,71.75,68.30175,89,91.602
1/10/2015 10:00,118.18775,100.875,82.25,71.73725,89.25,101.2205
1/10/2015 11:00,111.517,94.5625,78.75,75.78225,89.5,103.34975
1/10/2015 12:00,112.20975,94.75,78,70.65425,89,98.26075
1/10/2015 13:00,110.574,95.1875,79.75,72.56175,89.5,98.8295
1/10/2015 14:00,110.79075,99.25,78.5,73.40525,90,102.3415
1/10/2015 15:00,117.287,97.875,81.25,77.28525,85.5,102.4595
1/10/2015 16:00,115.6,92.6875,72,72.48725,87,102.3815
1/10/2015 17:00,112.8,86.1875,73,70.02425,84.75,95.91375
1/10/2015 18:00,107.802,80.25,66.25,64.4005,75.5,90.72
1/10/2015 19:00,102.85,74.1875,62,58.27825,66.25,84.041
